sessionId,eventId,seasonYear,raceLabel,trackName,trackType,lapNumber,position,previousPosition,positionDelta,netFromLapOne,fieldSizeAtLap,runningPositionPercentile,cautionState,sourceCompleteness,sourceState,sourceHash
session_indy_nxt_2024_6316,event_indy_nxt_2024_5472,2024,2024 Grand Prix at Road America,Road America,road,19,9.0,6.0,-3.0,-3.0,18,0.5294,green,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6316,event_indy_nxt_2024_5472,2024,2024 Grand Prix at Road America,Road America,road,20,8.0,9.0,1.0,-2.0,16,0.5333,green,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6317,event_indy_nxt_2024_5473,2024,2024 Grand Prix of Monterey Race 1,WeatherTech Raceway Laguna Seca,road,1,8.0,,,0.0,20,0.6316,green,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6317,event_indy_nxt_2024_5473,2024,2024 Grand Prix of Monterey Race 1,WeatherTech Raceway Laguna Seca,road,2,8.0,8.0,0.0,0.0,20,0.6316,green,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6317,event_indy_nxt_2024_5473,2024,2024 Grand Prix of Monterey Race 1,WeatherTech Raceway Laguna Seca,road,3,8.0,8.0,0.0,0.0,20,0.6316,green,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6317,event_indy_nxt_2024_5473,2024,2024 Grand Prix of Monterey Race 1,WeatherTech Raceway Laguna Seca,road,4,8.0,8.0,0.0,0.0,20,0.6316,green,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6317,event_indy_nxt_2024_5473,2024,2024 Grand Prix of Monterey Race 1,WeatherTech Raceway Laguna Seca,road,5,8.0,8.0,0.0,0.0,20,0.6316,green,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6317,event_indy_nxt_2024_5473,2024,2024 Grand Prix of Monterey Race 1,WeatherTech Raceway Laguna Seca,road,6,7.0,8.0,1.0,1.0,20,0.6842,caution,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6317,event_indy_nxt_2024_5473,2024,2024 Grand Prix of Monterey Race 1,WeatherTech Raceway Laguna Seca,road,7,7.0,7.0,0.0,1.0,20,0.6842,caution,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6317,event_indy_nxt_2024_5473,2024,2024 Grand Prix of Monterey Race 1,WeatherTech Raceway Laguna Seca,road,8,7.0,7.0,0.0,1.0,20,0.6842,restart_lap,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6317,event_indy_nxt_2024_5473,2024,2024 Grand Prix of Monterey Race 1,WeatherTech Raceway Laguna Seca,road,9,7.0,7.0,0.0,1.0,20,0.6842,green,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6317,event_indy_nxt_2024_5473,2024,2024 Grand Prix of Monterey Race 1,WeatherTech Raceway Laguna Seca,road,10,7.0,7.0,0.0,1.0,20,0.6842,green,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6317,event_indy_nxt_2024_5473,2024,2024 Grand Prix of Monterey Race 1,WeatherTech Raceway Laguna Seca,road,11,7.0,7.0,0.0,1.0,20,0.6842,green,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6317,event_indy_nxt_2024_5473,2024,2024 Grand Prix of Monterey Race 1,WeatherTech Raceway Laguna Seca,road,12,7.0,7.0,0.0,1.0,20,0.6842,green,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6317,event_indy_nxt_2024_5473,2024,2024 Grand Prix of Monterey Race 1,WeatherTech Raceway Laguna Seca,road,13,7.0,7.0,0.0,1.0,20,0.6842,green,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6317,event_indy_nxt_2024_5473,2024,2024 Grand Prix of Monterey Race 1,WeatherTech Raceway Laguna Seca,road,14,7.0,7.0,0.0,1.0,20,0.6842,green,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6317,event_indy_nxt_2024_5473,2024,2024 Grand Prix of Monterey Race 1,WeatherTech Raceway Laguna Seca,road,15,7.0,7.0,0.0,1.0,19,0.6667,green,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6317,event_indy_nxt_2024_5473,2024,2024 Grand Prix of Monterey Race 1,WeatherTech Raceway Laguna Seca,road,16,7.0,7.0,0.0,1.0,19,0.6667,green,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6317,event_indy_nxt_2024_5473,2024,2024 Grand Prix of Monterey Race 1,WeatherTech Raceway Laguna Seca,road,17,7.0,7.0,0.0,1.0,19,0.6667,green,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6317,event_indy_nxt_2024_5473,2024,2024 Grand Prix of Monterey Race 1,WeatherTech Raceway Laguna Seca,road,18,7.0,7.0,0.0,1.0,19,0.6667,green,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6317,event_indy_nxt_2024_5473,2024,2024 Grand Prix of Monterey Race 1,WeatherTech Raceway Laguna Seca,road,19,7.0,7.0,0.0,1.0,19,0.6667,green,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6317,event_indy_nxt_2024_5473,2024,2024 Grand Prix of Monterey Race 1,WeatherTech Raceway Laguna Seca,road,20,18.0,7.0,-11.0,-10.0,19,0.0556,green,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6317,event_indy_nxt_2024_5473,2024,2024 Grand Prix of Monterey Race 1,WeatherTech Raceway Laguna Seca,road,21,18.0,18.0,0.0,-10.0,19,0.0556,green,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6317,event_indy_nxt_2024_5473,2024,2024 Grand Prix of Monterey Race 1,WeatherTech Raceway Laguna Seca,road,22,18.0,18.0,0.0,-10.0,19,0.0556,green,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6317,event_indy_nxt_2024_5473,2024,2024 Grand Prix of Monterey Race 1,WeatherTech Raceway Laguna Seca,road,23,18.0,18.0,0.0,-10.0,19,0.0556,green,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6317,event_indy_nxt_2024_5473,2024,2024 Grand Prix of Monterey Race 1,WeatherTech Raceway Laguna Seca,road,24,18.0,18.0,0.0,-10.0,19,0.0556,green,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6317,event_indy_nxt_2024_5473,2024,2024 Grand Prix of Monterey Race 1,WeatherTech Raceway Laguna Seca,road,25,18.0,18.0,0.0,-10.0,19,0.0556,green,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6317,event_indy_nxt_2024_5473,2024,2024 Grand Prix of Monterey Race 1,WeatherTech Raceway Laguna Seca,road,26,18.0,18.0,0.0,-10.0,19,0.0556,green,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6317,event_indy_nxt_2024_5473,2024,2024 Grand Prix of Monterey Race 1,WeatherTech Raceway Laguna Seca,road,27,18.0,18.0,0.0,-10.0,19,0.0556,green,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6317,event_indy_nxt_2024_5473,2024,2024 Grand Prix of Monterey Race 1,WeatherTech Raceway Laguna Seca,road,28,18.0,18.0,0.0,-10.0,19,0.0556,green,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6317,event_indy_nxt_2024_5473,2024,2024 Grand Prix of Monterey Race 1,WeatherTech Raceway Laguna Seca,road,29,17.0,18.0,1.0,-9.0,19,0.1111,green,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6317,event_indy_nxt_2024_5473,2024,2024 Grand Prix of Monterey Race 1,WeatherTech Raceway Laguna Seca,road,30,17.0,17.0,0.0,-9.0,19,0.1111,green,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6317,event_indy_nxt_2024_5473,2024,2024 Grand Prix of Monterey Race 1,WeatherTech Raceway Laguna Seca,road,31,17.0,17.0,0.0,-9.0,19,0.1111,green,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6317,event_indy_nxt_2024_5473,2024,2024 Grand Prix of Monterey Race 1,WeatherTech Raceway Laguna Seca,road,32,17.0,17.0,0.0,-9.0,19,0.1111,green,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6317,event_indy_nxt_2024_5473,2024,2024 Grand Prix of Monterey Race 1,WeatherTech Raceway Laguna Seca,road,33,16.0,17.0,1.0,-8.0,19,0.1667,green,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6317,event_indy_nxt_2024_5473,2024,2024 Grand Prix of Monterey Race 1,WeatherTech Raceway Laguna Seca,road,34,16.0,16.0,0.0,-8.0,18,0.1176,green,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6318,event_indy_nxt_2024_5474,2024,2024 Grand Prix at Mid-Ohio,Mid-Ohio Sports Car Course,road,1,18.0,,,0.0,19,0.0556,caution,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6318,event_indy_nxt_2024_5474,2024,2024 Grand Prix at Mid-Ohio,Mid-Ohio Sports Car Course,road,2,19.0,18.0,-1.0,-1.0,19,0.0,caution,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6318,event_indy_nxt_2024_5474,2024,2024 Grand Prix at Mid-Ohio,Mid-Ohio Sports Car Course,road,3,19.0,19.0,0.0,-1.0,19,0.0,caution,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6318,event_indy_nxt_2024_5474,2024,2024 Grand Prix at Mid-Ohio,Mid-Ohio Sports Car Course,road,4,19.0,19.0,0.0,-1.0,19,0.0,restart_lap,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6318,event_indy_nxt_2024_5474,2024,2024 Grand Prix at Mid-Ohio,Mid-Ohio Sports Car Course,road,5,18.0,19.0,1.0,0.0,19,0.0556,green,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6318,event_indy_nxt_2024_5474,2024,2024 Grand Prix at Mid-Ohio,Mid-Ohio Sports Car Course,road,6,18.0,18.0,0.0,0.0,19,0.0556,green,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6318,event_indy_nxt_2024_5474,2024,2024 Grand Prix at Mid-Ohio,Mid-Ohio Sports Car Course,road,7,18.0,18.0,0.0,0.0,18,0.0,green,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6318,event_indy_nxt_2024_5474,2024,2024 Grand Prix at Mid-Ohio,Mid-Ohio Sports Car Course,road,8,18.0,18.0,0.0,0.0,18,0.0,green,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6318,event_indy_nxt_2024_5474,2024,2024 Grand Prix at Mid-Ohio,Mid-Ohio Sports Car Course,road,9,18.0,18.0,0.0,0.0,18,0.0,green,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6318,event_indy_nxt_2024_5474,2024,2024 Grand Prix at Mid-Ohio,Mid-Ohio Sports Car Course,road,10,18.0,18.0,0.0,0.0,18,0.0,green,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6318,event_indy_nxt_2024_5474,2024,2024 Grand Prix at Mid-Ohio,Mid-Ohio Sports Car Course,road,11,18.0,18.0,0.0,0.0,18,0.0,green,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6318,event_indy_nxt_2024_5474,2024,2024 Grand Prix at Mid-Ohio,Mid-Ohio Sports Car Course,road,12,18.0,18.0,0.0,0.0,18,0.0,green,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6318,event_indy_nxt_2024_5474,2024,2024 Grand Prix at Mid-Ohio,Mid-Ohio Sports Car Course,road,13,18.0,18.0,0.0,0.0,18,0.0,green,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6318,event_indy_nxt_2024_5474,2024,2024 Grand Prix at Mid-Ohio,Mid-Ohio Sports Car Course,road,14,18.0,18.0,0.0,0.0,18,0.0,green,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6318,event_indy_nxt_2024_5474,2024,2024 Grand Prix at Mid-Ohio,Mid-Ohio Sports Car Course,road,15,18.0,18.0,0.0,0.0,18,0.0,green,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6318,event_indy_nxt_2024_5474,2024,2024 Grand Prix at Mid-Ohio,Mid-Ohio Sports Car Course,road,16,18.0,18.0,0.0,0.0,18,0.0,green,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6318,event_indy_nxt_2024_5474,2024,2024 Grand Prix at Mid-Ohio,Mid-Ohio Sports Car Course,road,17,18.0,18.0,0.0,0.0,18,0.0,green,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6318,event_indy_nxt_2024_5474,2024,2024 Grand Prix at Mid-Ohio,Mid-Ohio Sports Car Course,road,18,18.0,18.0,0.0,0.0,18,0.0,green,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6318,event_indy_nxt_2024_5474,2024,2024 Grand Prix at Mid-Ohio,Mid-Ohio Sports Car Course,road,19,18.0,18.0,0.0,0.0,18,0.0,green,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6318,event_indy_nxt_2024_5474,2024,2024 Grand Prix at Mid-Ohio,Mid-Ohio Sports Car Course,road,20,18.0,18.0,0.0,0.0,18,0.0,green,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6318,event_indy_nxt_2024_5474,2024,2024 Grand Prix at Mid-Ohio,Mid-Ohio Sports Car Course,road,21,18.0,18.0,0.0,0.0,18,0.0,green,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6318,event_indy_nxt_2024_5474,2024,2024 Grand Prix at Mid-Ohio,Mid-Ohio Sports Car Course,road,22,18.0,18.0,0.0,0.0,18,0.0,green,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6318,event_indy_nxt_2024_5474,2024,2024 Grand Prix at Mid-Ohio,Mid-Ohio Sports Car Course,road,23,18.0,18.0,0.0,0.0,18,0.0,green,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6318,event_indy_nxt_2024_5474,2024,2024 Grand Prix at Mid-Ohio,Mid-Ohio Sports Car Course,road,24,18.0,18.0,0.0,0.0,18,0.0,green,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6318,event_indy_nxt_2024_5474,2024,2024 Grand Prix at Mid-Ohio,Mid-Ohio Sports Car Course,road,25,18.0,18.0,0.0,0.0,18,0.0,green,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6318,event_indy_nxt_2024_5474,2024,2024 Grand Prix at Mid-Ohio,Mid-Ohio Sports Car Course,road,26,18.0,18.0,0.0,0.0,18,0.0,green,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6318,event_indy_nxt_2024_5474,2024,2024 Grand Prix at Mid-Ohio,Mid-Ohio Sports Car Course,road,27,18.0,18.0,0.0,0.0,18,0.0,green,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6318,event_indy_nxt_2024_5474,2024,2024 Grand Prix at Mid-Ohio,Mid-Ohio Sports Car Course,road,28,18.0,18.0,0.0,0.0,18,0.0,green,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6318,event_indy_nxt_2024_5474,2024,2024 Grand Prix at Mid-Ohio,Mid-Ohio Sports Car Course,road,29,18.0,18.0,0.0,0.0,18,0.0,green,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6318,event_indy_nxt_2024_5474,2024,2024 Grand Prix at Mid-Ohio,Mid-Ohio Sports Car Course,road,30,18.0,18.0,0.0,0.0,18,0.0,green,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6318,event_indy_nxt_2024_5474,2024,2024 Grand Prix at Mid-Ohio,Mid-Ohio Sports Car Course,road,31,18.0,18.0,0.0,0.0,18,0.0,green,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6318,event_indy_nxt_2024_5474,2024,2024 Grand Prix at Mid-Ohio,Mid-Ohio Sports Car Course,road,32,18.0,18.0,0.0,0.0,18,0.0,green,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6319,event_indy_nxt_2024_5475,2024,2024 INDY NXT by Firestone at Iowa Speedway,Iowa Speedway,oval,1,9.0,,,0.0,18,0.5294,green,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6319,event_indy_nxt_2024_5475,2024,2024 INDY NXT by Firestone at Iowa Speedway,Iowa Speedway,oval,2,10.0,9.0,-1.0,-1.0,18,0.4706,green,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6319,event_indy_nxt_2024_5475,2024,2024 INDY NXT by Firestone at Iowa Speedway,Iowa Speedway,oval,3,9.0,10.0,1.0,0.0,18,0.5294,green,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6319,event_indy_nxt_2024_5475,2024,2024 INDY NXT by Firestone at Iowa Speedway,Iowa Speedway,oval,4,9.0,9.0,0.0,0.0,18,0.5294,green,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6319,event_indy_nxt_2024_5475,2024,2024 INDY NXT by Firestone at Iowa Speedway,Iowa Speedway,oval,5,9.0,9.0,0.0,0.0,18,0.5294,green,partial_visible_laps_only,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
