sessionId,eventId,seasonYear,eventName,trackName,trackType,sessionType,sessionName,lapNumber,sectionName,sectionFamily,sectionType,timeSeconds,speedMph,fieldComparisonCount,fieldRank,fieldPercentile,cleanLapCandidate,sourceState,sourceMetricId,sourceHash
session_indy_nxt_2024_6354,event_indy_nxt_2024_5470,2024,Grand Prix of Alabama,Barber Motorsports Park,road,practice,Practice 1,6,Turns 12-13,Turns 12-13,track_section,6.2508,114.53,21,15,0.3,yes,official_section_results,metric_indy_nxt_2024_6354_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2024_6354,event_indy_nxt_2024_5470,2024,Grand Prix of Alabama,Barber Motorsports Park,road,practice,Practice 1,6,Lap,Lap,lap_total,79.4648,104.197,21,19,0.1,yes,official_section_results,metric_indy_nxt_2024_6354_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2024_6354,event_indy_nxt_2024_5470,2024,Grand Prix of Alabama,Barber Motorsports Park,road,practice,Practice 1,7,Turns 14-16,Turns 14-16,track_section,5.9211,101.678,19,14,0.2778,yes,official_section_results,metric_indy_nxt_2024_6354_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2024_6354,event_indy_nxt_2024_5470,2024,Grand Prix of Alabama,Barber Motorsports Park,road,practice,Practice 1,7,Turn 17,Turn 17,track_section,9.8452,108.174,19,5,0.7778,yes,official_section_results,metric_indy_nxt_2024_6354_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2024_6354,event_indy_nxt_2024_5470,2024,Grand Prix of Alabama,Barber Motorsports Park,road,practice,Practice 1,7,FS-PO,FS-PO,pit_or_timing_line,2.087,145.708,19,12,0.3889,yes,official_section_results,metric_indy_nxt_2024_6354_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2024_6354,event_indy_nxt_2024_5470,2024,Grand Prix of Alabama,Barber Motorsports Park,road,practice,Practice 1,7,Turns 1-3,Turns 1-3,track_section,10.5756,98.124,19,5,0.7778,yes,official_section_results,metric_indy_nxt_2024_6354_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2024_6354,event_indy_nxt_2024_5470,2024,Grand Prix of Alabama,Barber Motorsports Park,road,practice,Practice 1,7,Turn 4,Turn 4,track_section,7.5315,127.464,21,12,0.45,yes,official_section_results,metric_indy_nxt_2024_6354_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2024_6354,event_indy_nxt_2024_5470,2024,Grand Prix of Alabama,Barber Motorsports Park,road,practice,Practice 1,7,Turns 5-6,Turns 5-6,track_section,5.8947,67.896,21,6,0.75,yes,official_section_results,metric_indy_nxt_2024_6354_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2024_6354,event_indy_nxt_2024_5470,2024,Grand Prix of Alabama,Barber Motorsports Park,road,practice,Practice 1,7,Turn 7,Turn 7,track_section,8.2389,125.954,21,6,0.75,yes,official_section_results,metric_indy_nxt_2024_6354_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2024_6354,event_indy_nxt_2024_5470,2024,Grand Prix of Alabama,Barber Motorsports Park,road,practice,Practice 1,7,Turns 8-9,Turns 8-9,track_section,7.7952,83.355,21,7,0.7,yes,official_section_results,metric_indy_nxt_2024_6354_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2024_6354,event_indy_nxt_2024_5470,2024,Grand Prix of Alabama,Barber Motorsports Park,road,practice,Practice 1,7,Turn 10,Turn 10,track_section,4.3763,124.638,21,7,0.7,yes,official_section_results,metric_indy_nxt_2024_6354_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2024_6354,event_indy_nxt_2024_5470,2024,Grand Prix of Alabama,Barber Motorsports Park,road,practice,Practice 1,7,Turn 11,Turn 11,track_section,6.1432,146.836,21,8,0.65,yes,official_section_results,metric_indy_nxt_2024_6354_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2024_6354,event_indy_nxt_2024_5470,2024,Grand Prix of Alabama,Barber Motorsports Park,road,practice,Practice 1,7,Turns 12-13,Turns 12-13,track_section,6.0984,117.392,21,11,0.5,yes,official_section_results,metric_indy_nxt_2024_6354_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2024_6354,event_indy_nxt_2024_5470,2024,Grand Prix of Alabama,Barber Motorsports Park,road,practice,Practice 1,7,Lap,Lap,lap_total,74.5071,111.13,21,7,0.7,yes,official_section_results,metric_indy_nxt_2024_6354_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2024_6354,event_indy_nxt_2024_5470,2024,Grand Prix of Alabama,Barber Motorsports Park,road,practice,Practice 1,8,Turns 14-16,Turns 14-16,track_section,5.8729,102.513,19,12,0.3889,yes,official_section_results,metric_indy_nxt_2024_6354_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2024_6354,event_indy_nxt_2024_5470,2024,Grand Prix of Alabama,Barber Motorsports Park,road,practice,Practice 1,8,Turn 17,Turn 17,track_section,9.941,107.132,19,10,0.5,yes,official_section_results,metric_indy_nxt_2024_6354_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2024_6354,event_indy_nxt_2024_5470,2024,Grand Prix of Alabama,Barber Motorsports Park,road,practice,Practice 1,8,FS-PO,FS-PO,pit_or_timing_line,2.0773,146.388,19,8,0.6111,yes,official_section_results,metric_indy_nxt_2024_6354_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2024_6354,event_indy_nxt_2024_5470,2024,Grand Prix of Alabama,Barber Motorsports Park,road,practice,Practice 1,8,Turns 1-3,Turns 1-3,track_section,10.7235,96.771,19,13,0.3333,yes,official_section_results,metric_indy_nxt_2024_6354_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2024_6354,event_indy_nxt_2024_5470,2024,Grand Prix of Alabama,Barber Motorsports Park,road,practice,Practice 1,8,Turn 4,Turn 4,track_section,7.535,127.405,21,13,0.4,yes,official_section_results,metric_indy_nxt_2024_6354_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2024_6354,event_indy_nxt_2024_5470,2024,Grand Prix of Alabama,Barber Motorsports Park,road,practice,Practice 1,8,Turns 5-6,Turns 5-6,track_section,5.9009,67.825,21,10,0.55,yes,official_section_results,metric_indy_nxt_2024_6354_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2024_6354,event_indy_nxt_2024_5470,2024,Grand Prix of Alabama,Barber Motorsports Park,road,practice,Practice 1,8,Turn 7,Turn 7,track_section,8.2733,125.431,21,8,0.65,yes,official_section_results,metric_indy_nxt_2024_6354_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2024_6354,event_indy_nxt_2024_5470,2024,Grand Prix of Alabama,Barber Motorsports Park,road,practice,Practice 1,8,Turns 8-9,Turns 8-9,track_section,7.7055,84.325,21,5,0.8,yes,official_section_results,metric_indy_nxt_2024_6354_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2024_6354,event_indy_nxt_2024_5470,2024,Grand Prix of Alabama,Barber Motorsports Park,road,practice,Practice 1,8,Turn 10,Turn 10,track_section,4.3673,124.895,21,7,0.7,yes,official_section_results,metric_indy_nxt_2024_6354_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2024_6354,event_indy_nxt_2024_5470,2024,Grand Prix of Alabama,Barber Motorsports Park,road,practice,Practice 1,8,Turn 11,Turn 11,track_section,6.125,147.272,21,8,0.65,yes,official_section_results,metric_indy_nxt_2024_6354_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2024_6354,event_indy_nxt_2024_5470,2024,Grand Prix of Alabama,Barber Motorsports Park,road,practice,Practice 1,8,Turns 12-13,Turns 12-13,track_section,6.0392,118.543,21,13,0.4,yes,official_section_results,metric_indy_nxt_2024_6354_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2024_6354,event_indy_nxt_2024_5470,2024,Grand Prix of Alabama,Barber Motorsports Park,road,practice,Practice 1,8,Lap,Lap,lap_total,74.5609,111.05,21,9,0.6,yes,official_section_results,metric_indy_nxt_2024_6354_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2024_6354,event_indy_nxt_2024_5470,2024,Grand Prix of Alabama,Barber Motorsports Park,road,practice,Practice 1,9,Turns 14-16,Turns 14-16,track_section,5.8278,103.306,17,9,0.5,yes,official_section_results,metric_indy_nxt_2024_6354_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2024_6354,event_indy_nxt_2024_5470,2024,Grand Prix of Alabama,Barber Motorsports Park,road,practice,Practice 1,9,Turn 17,Turn 17,track_section,9.9208,107.35,17,8,0.5625,yes,official_section_results,metric_indy_nxt_2024_6354_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2024_6354,event_indy_nxt_2024_5470,2024,Grand Prix of Alabama,Barber Motorsports Park,road,practice,Practice 1,9,FS-PO,FS-PO,pit_or_timing_line,2.0752,146.536,17,6,0.6875,yes,official_section_results,metric_indy_nxt_2024_6354_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2024_6354,event_indy_nxt_2024_5470,2024,Grand Prix of Alabama,Barber Motorsports Park,road,practice,Practice 1,9,Turns 1-3,Turns 1-3,track_section,10.5266,98.581,17,4,0.8125,yes,official_section_results,metric_indy_nxt_2024_6354_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2024_6354,event_indy_nxt_2024_5470,2024,Grand Prix of Alabama,Barber Motorsports Park,road,practice,Practice 1,9,Turn 4,Turn 4,track_section,7.5067,127.885,21,10,0.55,yes,official_section_results,metric_indy_nxt_2024_6354_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2024_6354,event_indy_nxt_2024_5470,2024,Grand Prix of Alabama,Barber Motorsports Park,road,practice,Practice 1,9,Turns 5-6,Turns 5-6,track_section,5.9315,67.475,21,11,0.5,yes,official_section_results,metric_indy_nxt_2024_6354_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2024_6354,event_indy_nxt_2024_5470,2024,Grand Prix of Alabama,Barber Motorsports Park,road,practice,Practice 1,9,Turn 7,Turn 7,track_section,8.2552,125.706,21,5,0.8,yes,official_section_results,metric_indy_nxt_2024_6354_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2024_6354,event_indy_nxt_2024_5470,2024,Grand Prix of Alabama,Barber Motorsports Park,road,practice,Practice 1,9,Turns 8-9,Turns 8-9,track_section,7.756,83.776,21,6,0.75,yes,official_section_results,metric_indy_nxt_2024_6354_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2024_6354,event_indy_nxt_2024_5470,2024,Grand Prix of Alabama,Barber Motorsports Park,road,practice,Practice 1,9,Turn 10,Turn 10,track_section,4.364,124.989,21,7,0.7,yes,official_section_results,metric_indy_nxt_2024_6354_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2024_6354,event_indy_nxt_2024_5470,2024,Grand Prix of Alabama,Barber Motorsports Park,road,practice,Practice 1,9,Turn 11,Turn 11,track_section,6.3126,142.895,21,14,0.35,yes,official_section_results,metric_indy_nxt_2024_6354_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2024_6354,event_indy_nxt_2024_5470,2024,Grand Prix of Alabama,Barber Motorsports Park,road,practice,Practice 1,9,Turns 12-13,Turns 12-13,track_section,6.1972,115.52,21,11,0.5,yes,official_section_results,metric_indy_nxt_2024_6354_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2024_6354,event_indy_nxt_2024_5470,2024,Grand Prix of Alabama,Barber Motorsports Park,road,practice,Practice 1,9,Lap,Lap,lap_total,74.6736,110.883,21,7,0.7,yes,official_section_results,metric_indy_nxt_2024_6354_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2024_6354,event_indy_nxt_2024_5470,2024,Grand Prix of Alabama,Barber Motorsports Park,road,practice,Practice 1,10,Turns 14-16,Turns 14-16,track_section,5.8109,103.606,16,10,0.4,yes,official_section_results,metric_indy_nxt_2024_6354_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2024_6354,event_indy_nxt_2024_5470,2024,Grand Prix of Alabama,Barber Motorsports Park,road,practice,Practice 1,10,Turn 17,Turn 17,track_section,9.8872,107.715,16,6,0.6667,yes,official_section_results,metric_indy_nxt_2024_6354_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2024_6354,event_indy_nxt_2024_5470,2024,Grand Prix of Alabama,Barber Motorsports Park,road,practice,Practice 1,10,FS-PO,FS-PO,pit_or_timing_line,2.0664,147.16,16,2,0.9333,yes,official_section_results,metric_indy_nxt_2024_6354_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2024_6354,event_indy_nxt_2024_5470,2024,Grand Prix of Alabama,Barber Motorsports Park,road,practice,Practice 1,10,Turns 1-3,Turns 1-3,track_section,10.4547,99.259,16,1,1.0,yes,official_section_results,metric_indy_nxt_2024_6354_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2024_6354,event_indy_nxt_2024_5470,2024,Grand Prix of Alabama,Barber Motorsports Park,road,practice,Practice 1,10,Turn 4,Turn 4,track_section,7.4376,129.074,21,7,0.7,yes,official_section_results,metric_indy_nxt_2024_6354_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2024_6354,event_indy_nxt_2024_5470,2024,Grand Prix of Alabama,Barber Motorsports Park,road,practice,Practice 1,10,Turns 5-6,Turns 5-6,track_section,5.9194,67.613,21,9,0.6,yes,official_section_results,metric_indy_nxt_2024_6354_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2024_6354,event_indy_nxt_2024_5470,2024,Grand Prix of Alabama,Barber Motorsports Park,road,practice,Practice 1,10,Turn 7,Turn 7,track_section,8.2022,126.518,21,5,0.8,yes,official_section_results,metric_indy_nxt_2024_6354_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2024_6354,event_indy_nxt_2024_5470,2024,Grand Prix of Alabama,Barber Motorsports Park,road,practice,Practice 1,10,Turns 8-9,Turns 8-9,track_section,7.6932,84.46,21,6,0.75,yes,official_section_results,metric_indy_nxt_2024_6354_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2024_6354,event_indy_nxt_2024_5470,2024,Grand Prix of Alabama,Barber Motorsports Park,road,practice,Practice 1,10,Turn 10,Turn 10,track_section,4.3603,125.096,21,5,0.8,yes,official_section_results,metric_indy_nxt_2024_6354_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2024_6354,event_indy_nxt_2024_5470,2024,Grand Prix of Alabama,Barber Motorsports Park,road,practice,Practice 1,10,Turn 11,Turn 11,track_section,6.1108,147.614,21,5,0.8,yes,official_section_results,metric_indy_nxt_2024_6354_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2024_6354,event_indy_nxt_2024_5470,2024,Grand Prix of Alabama,Barber Motorsports Park,road,practice,Practice 1,10,Turns 12-13,Turns 12-13,track_section,6.0563,118.208,21,6,0.75,yes,official_section_results,metric_indy_nxt_2024_6354_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2024_6354,event_indy_nxt_2024_5470,2024,Grand Prix of Alabama,Barber Motorsports Park,road,practice,Practice 1,10,Lap,Lap,lap_total,73.999,111.893,21,6,0.75,yes,official_section_results,metric_indy_nxt_2024_6354_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2024_6354,event_indy_nxt_2024_5470,2024,Grand Prix of Alabama,Barber Motorsports Park,road,practice,Practice 1,11,Turns 14-16,Turns 14-16,track_section,5.7839,104.09,16,5,0.7333,yes,official_section_results,metric_indy_nxt_2024_6354_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2024_6354,event_indy_nxt_2024_5470,2024,Grand Prix of Alabama,Barber Motorsports Park,road,practice,Practice 1,11,Turn 17,Turn 17,track_section,9.7657,109.055,16,4,0.8,yes,official_section_results,metric_indy_nxt_2024_6354_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2024_6354,event_indy_nxt_2024_5470,2024,Grand Prix of Alabama,Barber Motorsports Park,road,practice,Practice 1,11,FS-PO,FS-PO,pit_or_timing_line,2.0764,146.452,16,6,0.6667,yes,official_section_results,metric_indy_nxt_2024_6354_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2024_6354,event_indy_nxt_2024_5470,2024,Grand Prix of Alabama,Barber Motorsports Park,road,practice,Practice 1,11,Turns 1-3,Turns 1-3,track_section,10.5731,98.148,16,7,0.6,yes,official_section_results,metric_indy_nxt_2024_6354_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2024_6354,event_indy_nxt_2024_5470,2024,Grand Prix of Alabama,Barber Motorsports Park,road,practice,Practice 1,11,Turn 4,Turn 4,track_section,7.4442,128.959,20,8,0.6316,yes,official_section_results,metric_indy_nxt_2024_6354_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2024_6354,event_indy_nxt_2024_5470,2024,Grand Prix of Alabama,Barber Motorsports Park,road,practice,Practice 1,11,Turns 5-6,Turns 5-6,track_section,5.8928,67.918,20,11,0.4737,yes,official_section_results,metric_indy_nxt_2024_6354_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2024_6354,event_indy_nxt_2024_5470,2024,Grand Prix of Alabama,Barber Motorsports Park,road,practice,Practice 1,11,Turn 7,Turn 7,track_section,8.2148,126.324,20,7,0.6842,yes,official_section_results,metric_indy_nxt_2024_6354_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2024_6354,event_indy_nxt_2024_5470,2024,Grand Prix of Alabama,Barber Motorsports Park,road,practice,Practice 1,11,Turns 8-9,Turns 8-9,track_section,7.7809,83.508,20,9,0.5789,yes,official_section_results,metric_indy_nxt_2024_6354_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2024_6354,event_indy_nxt_2024_5470,2024,Grand Prix of Alabama,Barber Motorsports Park,road,practice,Practice 1,11,Turn 10,Turn 10,track_section,4.3257,126.096,20,3,0.8947,yes,official_section_results,metric_indy_nxt_2024_6354_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2024_6354,event_indy_nxt_2024_5470,2024,Grand Prix of Alabama,Barber Motorsports Park,road,practice,Practice 1,11,Turn 11,Turn 11,track_section,6.7669,133.302,20,19,0.0526,yes,official_section_results,metric_indy_nxt_2024_6354_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2024_6354,event_indy_nxt_2024_5470,2024,Grand Prix of Alabama,Barber Motorsports Park,road,practice,Practice 1,11,Turns 12-13,Turns 12-13,track_section,6.2682,114.212,20,17,0.1579,yes,official_section_results,metric_indy_nxt_2024_6354_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2024_6354,event_indy_nxt_2024_5470,2024,Grand Prix of Alabama,Barber Motorsports Park,road,practice,Practice 1,11,Lap,Lap,lap_total,74.8926,110.558,20,11,0.4737,yes,official_section_results,metric_indy_nxt_2024_6354_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2024_6354,event_indy_nxt_2024_5470,2024,Grand Prix of Alabama,Barber Motorsports Park,road,practice,Practice 1,12,Turns 14-16,Turns 14-16,track_section,5.7174,105.301,16,5,0.7333,yes,official_section_results,metric_indy_nxt_2024_6354_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2024_6354,event_indy_nxt_2024_5470,2024,Grand Prix of Alabama,Barber Motorsports Park,road,practice,Practice 1,12,Turn 17,Turn 17,track_section,9.767,109.04,16,2,0.9333,yes,official_section_results,metric_indy_nxt_2024_6354_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
