driverId,driverName,nationality,hometown,seriesIds,seasonYears,teamCount,carCount,eventCount,sessionCount,qualifyingRows,resultRows,lapRows,bestObservedFinish,medianObservedFinish,sharedRaceSessionWithBryceCount,sameTeamAsBryceEventCount,cohortLabel,provenanceRefCount,sourceState,sourceHash
driver_louis_foster,Louis Foster,,,series_indy_nxt,2024,1,1,14,57,23,57,640,1,1.0,14,14,teammate_overlap,57,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_luca_stolz,Luca Stolz,DEU,"Brachbach, Germany",series_imsa_weathertech,2025,1,1,1,1,0,1,256,20,20.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_lucas_auer,Lucas Auer,AUT,"Kufstein, Austria",series_imsa_weathertech,2025,1,1,1,1,0,1,215,29,29.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_lucas_fecury,Lucas Fecury,Brazil,,series_froc,2024,0,1,5,48,0,48,0,6,14.0,6,0,shared_race_field,48,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_lucas_staico,Lucas Staico,,,series_gb3,2022,1,1,6,56,0,56,0,1,12.0,18,0,shared_race_field,56,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_luis_perez_companc,Luis Perez Companc,ARG,"Buenos Aires, Argentina",series_imsa_weathertech,2025,1,1,1,1,0,1,148,36,36.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_luke_browning,Luke Browning,,,series_gb3,2021;2022,2,2,9,79,2,79,0,1,2.0,26,8,teammate_overlap,79,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_luke_cooper,Luke COOPER,,,series_formula_ford,2020,0,1,5,18,0,18,0,2,6.0,9,0,shared_race_field,18,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_madison_snow,Madison Snow,United States,"Salt Lake City, UT",series_imsa_weathertech,2025,1,1,1,1,0,1,180,19,19.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_malthe_jakobsen,Malthe Jakobsen,DNK,Sennels,series_imsa_weathertech,2025,1,1,1,1,0,1,187,13,13.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_manny_franco,Manny Franco,United States,"Milwaukee, WI",series_imsa_weathertech,2025,1,1,1,1,0,1,138,40,40.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_marc_sawer,Marc SAWER,,,series_formula_ford,2020,0,1,1,4,0,4,0,12,15.0,0,0,observed_competitor_or_codriver,4,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_marco_mapelli,Marco Mapelli,ITA,"Lugano, Italy",series_imsa_weathertech,2025,1,1,1,1,0,1,71,56,56.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_marco_sorensen,Marco Sorensen,DNK,"Godthaab, Denmark",series_imsa_weathertech,2025,1,1,1,1,0,1,62,57,57.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_marco_wittmann,Marco Wittmann,DEU,"Fuerth, Germany",series_imsa_weathertech,2025,1,1,1,1,0,1,136,7,7.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_mario_farnbacher,Mario Farnbacher,DEU,"Ansbach, Germany",series_imsa_weathertech,2025,1,1,1,1,0,1,146,42,42.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_mark_bates,Mark BATES,,,series_formula_ford,2020,0,2,1,7,0,7,0,16,18.0,0,0,observed_competitor_or_codriver,7,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_mark_carter,Mark CARTER,,,series_formula_ford,2020,0,1,1,4,0,4,0,15,17.0,0,0,observed_competitor_or_codriver,4,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_mark_de_rozarieux,Mark DE ROZARIEUX,,,series_formula_ford,2020,0,1,1,7,0,7,0,12,18.5,1,0,shared_race_field,7,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_maro_engel,Maro Engel,DEU,Monaco,series_imsa_weathertech,2025,1,1,1,1,0,1,32,60,60.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_marvin_kirchh_fer,Marvin Kirchhöfer,DEU,"Leipzig, Germany",series_imsa_weathertech,2025,1,1,1,1,0,1,197,25,25.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_mataeo_pearce,Mataeo PEARCE,,,series_formula_ford,2020,0,1,1,3,0,3,0,15,15.0,2,0,shared_race_field,3,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_mathias_beche,Mathias BECHE,CHE,Veigy,series_imsa_weathertech,2025,1,1,1,1,0,1,244,10,10.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_mathieu_jaminet,Mathieu Jaminet,FRA,Andorra-La-Vella,series_imsa_weathertech,2025,1,1,1,1,0,1,232,3,3.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_matias_zagazeta,Matias Zagazeta,PER,,series_froc,2024,0,1,1,1,0,1,0,10,10.0,0,0,observed_competitor_or_codriver,1,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_matt_campbell,Matt Campbell,AUS,"Warwick, Australia",series_imsa_weathertech,2025,1,1,1,1,0,1,293,3,3.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_matt_gidman,Matt Gidman,,,series_frp_f1600,2019,0,1,1,6,0,6,0,9,11.5,3,0,shared_race_field,6,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_matteo_cressoni,Matteo Cressoni,ITA,"Volta Mantovana, Italy",series_imsa_weathertech,2025,1,1,1,1,0,1,165,28,28.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_matteo_nannini,Matteo Nannini,,,series_indy_nxt,2026,1,1,8,32,15,32,289,3,10.5,8,0,shared_race_field,32,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_matthew_bell,Matthew Bell,GBR,"Newcastle Upon Tyne, United Kingdom",series_imsa_weathertech,2025,1,1,1,1,0,1,188,25,25.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_matthew_cowley,Matthew COWLEY,,,series_formula_ford,2020,0,2,5,18,0,18,0,2,6.0,10,0,shared_race_field,18,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_matthew_hayes,Matthew HAYES,,,series_formula_ford,2020,0,1,1,4,0,4,0,13,16.0,1,0,shared_race_field,4,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_matthew_rees,Matthew Rees,,,series_gb3,2022,1,1,8,76,0,76,0,1,6.0,24,0,shared_race_field,76,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_matthew_wrigley,Matthew WRIGLEY,,,series_formula_ford,2020,0,3,3,15,0,15,0,1,8.0,4,0,shared_race_field,15,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_matthieu_vaxiviere,Matthieu Vaxiviere,FRA,"Bordeaux, France",series_imsa_weathertech,2025,1,1,1,1,0,1,175,36,36.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_mattia_drudi,Mattia Drudi,ITA,Misano Adriatico,series_imsa_weathertech,2025,1,1,1,1,0,1,237,27,27.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_max_esterson,Max ESTERSON,United States,,series_formula_ford;series_gb3,2020;2022,1,3,10,83,0,83,0,1,8.0,27,0,shared_race_field,83,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_max_garcia,Max Garcia,,,series_indy_nxt,2026,1,1,8,32,15,32,275,3,11.0,8,0,shared_race_field,32,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_max_hesse,Max Hesse,DEU,"Wernau, Germany",series_imsa_weathertech,2025,1,1,1,1,0,1,116,41,41.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_max_marzorati,Max Marzorati,,,series_gb3,2021,1,1,4,24,8,24,0,2,14.0,11,0,shared_race_field,24,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_max_taylor,Max Taylor,,,series_indy_nxt,2025;2026,2,2,14,54,23,54,562,1,3.0,14,0,shared_race_field,54,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_maxime_martin,Maxime Martin,BEL,"Brussels, Belgium",series_imsa_weathertech,2025,1,1,1,1,0,1,150,20,20.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_maxime_robin,Maxime Robin,FRA,Le Mans,series_imsa_weathertech,2025,1,1,1,1,0,1,164,31,31.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_maximilian_goetz,Maximilian Goetz,DEU,"Uffenheim, Germany",series_imsa_weathertech,2025,1,1,1,1,0,1,192,34,34.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_maxwell_esterson,Maxwell ESTERSON,,,series_formula_ford,2020,0,2,2,8,0,8,0,2,8.0,5,0,shared_race_field,8,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_mckenzy_cresswell,McKenzy Cresswell,,,series_gb3,2022,1,1,8,75,0,75,0,2,9.0,23,0,shared_race_field,75,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_megan_gilkes,Megan GILKES,,,series_formula_ford,2020,0,1,2,7,0,7,0,5,7.0,3,0,shared_race_field,7,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_michael_macpherson,Michael MACPHERSON,,,series_formula_ford,2020,0,1,2,7,0,7,0,2,12.0,3,0,shared_race_field,7,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_michael_moyers,Michael MOYERS,,,series_formula_ford,2020,0,1,1,4,0,4,0,1,2.5,1,0,shared_race_field,4,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_michael_shin,Michael Shin,South Korea,,series_froc,2024,0,2,5,51,0,51,0,1,7.0,6,0,shared_race_field,51,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_michael_d_orlando,Michael d'Orlando,,,series_indy_nxt,2024;2025,1,2,10,41,16,41,468,1,7.0,10,0,shared_race_field,41,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_michelle_gatting,Michelle Gatting,DNK,"Vedbaek, Denmark",series_imsa_weathertech,2025,1,1,1,1,0,1,231,33,33.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_miguel_molina,Miguel Molina,ESP,"Lloret de Mar, Spain",series_imsa_weathertech,2025,1,1,1,1,0,1,245,21,21.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_mikael_grenier,Mikael Grenier,CAN,"Québec, QC",series_imsa_weathertech,2025,1,1,1,1,0,1,77,60,60.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_mike_gardner,Mike GARDNER,,,series_formula_ford,2020,0,1,1,2,0,2,0,7,7.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_mike_rockenfeller,Mike Rockenfeller,DEU,"Altnau, Switzerland",series_imsa_weathertech,2025,1,1,1,1,0,1,260,18,18.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_mike_scanlan,Mike Scanlan,,,series_frp_f1600,2019,0,1,7,37,0,37,0,6,10.5,21,0,shared_race_field,37,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_mike_skeen,Mike Skeen,United States,"Charlotte, NC",series_imsa_weathertech,2025,1,1,1,1,0,1,171,59,59.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_mikkel_grundtvig,Mikkel Grundtvig,,,series_gb3,2021;2022,1,2,15,115,14,115,0,1,17.0,44,0,shared_race_field,115,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_mikkel_jensen,Mikkel Jensen,DNK,"Aarhus, Denmark",series_imsa_weathertech,2025,1,1,1,1,0,1,197,38,38.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_milan_de_laet,Milan DE LAET,,,series_formula_ford,2020,0,1,2,6,0,6,0,6,11.0,3,0,shared_race_field,6,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_milan_de_lart,Milan DE LART,,,series_formula_ford,2020,0,1,1,1,0,1,0,16,16.0,0,0,observed_competitor_or_codriver,1,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_miles_griffiths,Miles GRIFFITHS,,,series_formula_ford,2020,0,1,1,4,0,4,0,6,7.0,1,0,shared_race_field,4,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_mirko_bortolotti,Mirko Bortolotti,ITA,"Riva del Garda, Italy",series_imsa_weathertech,2025,1,1,1,1,0,1,34,61,61.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_misha_goikhberg,Misha Goikhberg,CAN,"Woodbridge, ON",series_frp_f1600;series_imsa_weathertech,2019;2025,1,2,3,13,0,13,147,1,4.0,7,0,shared_race_field,14,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_morgan_quinn,Morgan QUINN,,,series_formula_ford,2020,0,3,6,20,0,20,0,2,7.5,12,0,shared_race_field,20,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_myles_rowe,Myles Rowe,,,series_indy_nxt,2024;2025;2026,2,3,36,144,60,144,1372,1,6.0,36,0,shared_race_field,144,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_neel_jani,Neel Jani,CHE,"Bellmund, Switzerland",series_imsa_weathertech,2025,1,1,1,1,0,1,113,51,51.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_neil_broome,Neil BROOME,,,series_formula_ford,2020,0,1,1,2,0,2,0,8,12.0,0,0,observed_competitor_or_codriver,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_neil_fowler,Neil FOWLER,,,series_formula_ford,2020,0,1,1,3,0,3,0,8,13.0,1,0,shared_race_field,3,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_neil_maclennan,Neil MACLENNAN,,,series_formula_ford,2020,0,2,5,18,0,18,0,1,1.0,9,0,shared_race_field,18,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_neil_mcarthur,Neil MCARTHUR,,,series_formula_ford,2020,0,1,3,9,0,9,0,13,25.0,5,0,shared_race_field,9,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
