sessionId,raceLabel,sectionName,sectionLengthMi,bryceRank,fieldRows,rankPercentile,time,speedMph,lapNumber,confidence,provenanceRefs
session_indy_nxt_2025_6443,2025 Indianapolis Grand Prix Race 2 R2,Turn 14,0.237878,16.0,21,0.25,00:07.8438,109.177,10,official,source_indy_nxt_2025_6443_top_section_times_pdf
session_indy_nxt_2025_6443,2025 Indianapolis Grand Prix Race 2 R2,FS - PI,0.164394,15.0,21,0.30000000000000004,00:03.8646,153.138,20,official,source_indy_nxt_2025_6443_top_section_times_pdf
session_indy_nxt_2025_6443,2025 Indianapolis Grand Prix Race 2 R2,SF to I1,0.254167,8.0,21,0.65,00:05.3064,172.434,29,official,source_indy_nxt_2025_6443_top_section_times_pdf
session_indy_nxt_2025_6443,2025 Indianapolis Grand Prix Race 2 R2,I2 to I3,0.340719,12.0,21,0.44999999999999996,00:11.5464,106.231,33,official,source_indy_nxt_2025_6443_top_section_times_pdf
session_indy_nxt_2025_6443,2025 Indianapolis Grand Prix Race 2 R2,I4 to I5,0.294886,17.0,21,0.19999999999999996,00:11.3976,93.142,34,official,source_indy_nxt_2025_6443_top_section_times_pdf
session_indy_nxt_2025_6443,2025 Indianapolis Grand Prix Race 2 R2,SFT to SF,0.031155,16.0,21,0.25,00:00.6900,162.548,20,official,source_indy_nxt_2025_6443_top_section_times_pdf
session_indy_nxt_2025_6443,2025 Indianapolis Grand Prix Race 2 R2,I1T to I1,0.016383,8.0,21,0.65,00:00.3320,177.647,6,official,source_indy_nxt_2025_6443_top_section_times_pdf
session_indy_nxt_2025_6443,2025 Indianapolis Grand Prix Race 2 R2,I4T to I4,0.022727,4.0,22,0.8571428571428572,00:00.4692,174.376,11,official,source_indy_nxt_2025_6443_top_section_times_pdf
session_indy_nxt_2025_6443,2025 Indianapolis Grand Prix Race 2 R2,I6T to I6,0.020455,3.0,21,0.9,00:00.5155,142.848,6,official,source_indy_nxt_2025_6443_top_section_times_pdf
session_indy_nxt_2025_6443,2025 Indianapolis Grand Prix Race 2 R2,PO to SF,2.23911,9.0,21,0.6,01:39.0177,81.408,0,official,source_indy_nxt_2025_6443_top_section_times_pdf
session_indy_nxt_2025_6443,2025 Indianapolis Grand Prix Race 2 R2,PO to I2,0.307102,13.0,21,0.4,00:19.9666,55.371,0,official,source_indy_nxt_2025_6443_top_section_times_pdf
session_indy_nxt_2025_6443,2025 Indianapolis Grand Prix Race 2 R2,PO to Alt S/F,1.48911,17.0,21,0.19999999999999996,01:09.9935,76.59,0,official,source_indy_nxt_2025_6443_top_section_times_pdf
session_indy_nxt_2025_6443,2025 Indianapolis Grand Prix Race 2 R2,SF to I3,0.847727,13.0,21,0.4,00:26.4625,115.326,33,official,source_indy_nxt_2025_6443_top_section_times_pdf
session_indy_nxt_2025_6443,2025 Indianapolis Grand Prix Race 2 R2,I3 to I6,0.841287,13.0,21,0.4,00:26.5175,114.213,34,official,source_indy_nxt_2025_6443_top_section_times_pdf
session_indy_nxt_2025_6443,2025 Indianapolis Grand Prix Race 2 R2,I6 to SF,0.749998,13.0,21,0.4,00:23.9573,112.7,33,official,source_indy_nxt_2025_6443_top_section_times_pdf
session_indy_nxt_2025_6443,2025 Indianapolis Grand Prix Race 2 R2,Lap,2.439,10.0,21,0.55,01:16.9704,114.075,34,official,source_indy_nxt_2025_6443_top_section_times_pdf
session_indy_nxt_2025_6444,2025 Indianapolis Grand Prix Race 1 R1,Lap,2.439,14.0,21,0.35,01:16.7480,114.406,4,official,source_indy_nxt_2025_6444_top_section_times_pdf
session_indy_nxt_2025_6444,2025 Indianapolis Grand Prix Race 1 R1,FS - PO,0.200379,2.0,21,0.95,00:04.1680,173.072,33,official,source_indy_nxt_2025_6444_top_section_times_pdf
session_indy_nxt_2025_6444,2025 Indianapolis Grand Prix Race 1 R1,FS - PO 2,0.053788,2.0,21,0.95,00:01.0879,177.991,33,official,source_indy_nxt_2025_6444_top_section_times_pdf
session_indy_nxt_2025_6444,2025 Indianapolis Grand Prix Race 1 R1,Turn 1/2,0.25284,13.0,21,0.4,00:09.3187,97.677,3,official,source_indy_nxt_2025_6444_top_section_times_pdf
session_indy_nxt_2025_6444,2025 Indianapolis Grand Prix Race 1 R1,Turn 3,0.108523,16.0,21,0.25,00:03.5288,110.713,20,official,source_indy_nxt_2025_6444_top_section_times_pdf
session_indy_nxt_2025_6444,2025 Indianapolis Grand Prix Race 1 R1,Turn 4/5/6,0.232196,9.0,21,0.6,00:07.9110,105.664,6,official,source_indy_nxt_2025_6444_top_section_times_pdf
session_indy_nxt_2025_6444,2025 Indianapolis Grand Prix Race 1 R1,Backstretch,0.341287,1.0,21,1.0,00:07.5767,162.159,32,official,source_indy_nxt_2025_6444_top_section_times_pdf
session_indy_nxt_2025_6444,2025 Indianapolis Grand Prix Race 1 R1,Turn 7,0.16572,6.0,21,0.75,00:06.1665,96.747,5,official,source_indy_nxt_2025_6444_top_section_times_pdf
session_indy_nxt_2025_6444,2025 Indianapolis Grand Prix Race 1 R1,Turn 8/9,0.129167,19.0,21,0.09999999999999998,00:05.0764,91.601,24,official,source_indy_nxt_2025_6444_top_section_times_pdf
session_indy_nxt_2025_6444,2025 Indianapolis Grand Prix Race 1 R1,Turn 10,0.205114,9.0,22,0.6190476190476191,00:07.0765,104.347,6,official,source_indy_nxt_2025_6444_top_section_times_pdf
session_indy_nxt_2025_6444,2025 Indianapolis Grand Prix Race 1 R1,Turn 11,0.195264,18.0,21,0.15000000000000002,00:04.6487,151.214,24,official,source_indy_nxt_2025_6444_top_section_times_pdf
session_indy_nxt_2025_6444,2025 Indianapolis Grand Prix Race 1 R1,Turn 12/13,0.152462,8.0,21,0.65,00:07.3764,74.408,8,official,source_indy_nxt_2025_6444_top_section_times_pdf
session_indy_nxt_2025_6444,2025 Indianapolis Grand Prix Race 1 R1,Turn 14,0.237878,12.0,21,0.44999999999999996,00:07.7787,110.09,5,official,source_indy_nxt_2025_6444_top_section_times_pdf
session_indy_nxt_2025_6444,2025 Indianapolis Grand Prix Race 1 R1,FS - PI,0.164394,5.0,22,0.8095238095238095,00:03.8153,155.117,32,official,source_indy_nxt_2025_6444_top_section_times_pdf
session_indy_nxt_2025_6444,2025 Indianapolis Grand Prix Race 1 R1,SF to I1,0.254167,2.0,21,0.95,00:05.2559,174.09,33,official,source_indy_nxt_2025_6444_top_section_times_pdf
session_indy_nxt_2025_6444,2025 Indianapolis Grand Prix Race 1 R1,I2 to I3,0.340719,14.0,21,0.35,00:11.4930,106.725,7,official,source_indy_nxt_2025_6444_top_section_times_pdf
session_indy_nxt_2025_6444,2025 Indianapolis Grand Prix Race 1 R1,I4 to I5,0.294886,13.0,21,0.4,00:11.2636,94.25,7,official,source_indy_nxt_2025_6444_top_section_times_pdf
session_indy_nxt_2025_6444,2025 Indianapolis Grand Prix Race 1 R1,SFT to SF,0.031155,4.0,22,0.8571428571428572,00:00.6822,164.406,32,official,source_indy_nxt_2025_6444_top_section_times_pdf
session_indy_nxt_2025_6444,2025 Indianapolis Grand Prix Race 1 R1,I1T to I1,0.016383,1.0,21,1.0,00:00.3274,180.143,33,official,source_indy_nxt_2025_6444_top_section_times_pdf
session_indy_nxt_2025_6444,2025 Indianapolis Grand Prix Race 1 R1,I4T to I4,0.022727,1.0,21,1.0,00:00.4620,177.094,32,official,source_indy_nxt_2025_6444_top_section_times_pdf
session_indy_nxt_2025_6444,2025 Indianapolis Grand Prix Race 1 R1,I6T to I6,0.020455,8.0,21,0.65,00:00.5149,143.014,33,official,source_indy_nxt_2025_6444_top_section_times_pdf
session_indy_nxt_2025_6444,2025 Indianapolis Grand Prix Race 1 R1,PO to SF,2.23911,7.0,21,0.7,01:42.8193,78.398,0,official,source_indy_nxt_2025_6444_top_section_times_pdf
session_indy_nxt_2025_6444,2025 Indianapolis Grand Prix Race 1 R1,PO to I2,0.307102,8.0,21,0.65,00:19.9733,55.352,0,official,source_indy_nxt_2025_6444_top_section_times_pdf
session_indy_nxt_2025_6444,2025 Indianapolis Grand Prix Race 1 R1,PO to Alt S/F,1.48911,6.0,21,0.75,01:12.6963,73.742,0,official,source_indy_nxt_2025_6444_top_section_times_pdf
session_indy_nxt_2025_6444,2025 Indianapolis Grand Prix Race 1 R1,SF to I3,0.847727,8.0,21,0.65,00:26.2580,116.224,3,official,source_indy_nxt_2025_6444_top_section_times_pdf
session_indy_nxt_2025_6444,2025 Indianapolis Grand Prix Race 1 R1,I3 to I6,0.841287,14.0,21,0.35,00:26.3657,114.87,25,official,source_indy_nxt_2025_6444_top_section_times_pdf
session_indy_nxt_2025_6444,2025 Indianapolis Grand Prix Race 1 R1,I6 to SF,0.749998,17.0,21,0.19999999999999996,00:23.8924,113.006,24,official,source_indy_nxt_2025_6444_top_section_times_pdf
session_indy_nxt_2025_6444,2025 Indianapolis Grand Prix Race 1 R1,Lap,2.439,14.0,21,0.35,01:16.7480,114.406,4,official,source_indy_nxt_2025_6444_top_section_times_pdf
session_indy_nxt_2025_6445,2025 Grand Prix of Alabama,Lap,2.3,15.0,20,0.26315789473684215,01:13.8441,112.128,27,official,source_indy_nxt_2025_6445_top_section_times_pdf
session_indy_nxt_2025_6445,2025 Grand Prix of Alabama,FS-PO,0.08447,2.0,20,0.9473684210526316,00:01.9920,152.657,33,official,source_indy_nxt_2025_6445_top_section_times_pdf
session_indy_nxt_2025_6445,2025 Grand Prix of Alabama,Turns 1-3,0.288257,9.0,20,0.5789473684210527,00:10.5245,98.601,9,official,source_indy_nxt_2025_6445_top_section_times_pdf
session_indy_nxt_2025_6445,2025 Grand Prix of Alabama,Turn 4,0.266666,4.0,20,0.8421052631578947,00:07.1458,134.344,27,official,source_indy_nxt_2025_6445_top_section_times_pdf
session_indy_nxt_2025_6445,2025 Grand Prix of Alabama,Turns 5-6,0.111174,1.0,21,1.0,00:05.7800,69.243,18,official,source_indy_nxt_2025_6445_top_section_times_pdf
session_indy_nxt_2025_6445,2025 Grand Prix of Alabama,Turn 7,0.288257,5.0,20,0.7894736842105263,00:07.9818,130.011,27,official,source_indy_nxt_2025_6445_top_section_times_pdf
session_indy_nxt_2025_6445,2025 Grand Prix of Alabama,Turns 8-9,0.180491,17.0,20,0.1578947368421053,00:07.8157,83.136,19,official,source_indy_nxt_2025_6445_top_section_times_pdf
session_indy_nxt_2025_6445,2025 Grand Prix of Alabama,Turn 10,0.151515,13.0,20,0.368421052631579,00:04.2701,127.738,28,official,source_indy_nxt_2025_6445_top_section_times_pdf
session_indy_nxt_2025_6445,2025 Grand Prix of Alabama,Turn 11,0.250567,6.0,20,0.736842105263158,00:05.9985,150.378,28,official,source_indy_nxt_2025_6445_top_section_times_pdf
session_indy_nxt_2025_6445,2025 Grand Prix of Alabama,Turns 12-13,0.198862,10.0,20,0.5263157894736843,00:05.9050,121.237,18,official,source_indy_nxt_2025_6445_top_section_times_pdf
session_indy_nxt_2025_6445,2025 Grand Prix of Alabama,Turns 14-16,0.167235,6.0,21,0.75,00:05.7074,105.485,25,official,source_indy_nxt_2025_6445_top_section_times_pdf
session_indy_nxt_2025_6445,2025 Grand Prix of Alabama,Turn 17,0.295832,5.0,21,0.8,00:09.6936,109.866,8,official,source_indy_nxt_2025_6445_top_section_times_pdf
session_indy_nxt_2025_6445,2025 Grand Prix of Alabama,I2 to I3,0.37784,1.0,20,1.0,00:13.0435,104.284,26,official,source_indy_nxt_2025_6445_top_section_times_pdf
session_indy_nxt_2025_6445,2025 Grand Prix of Alabama,I4 to I5,0.332006,18.0,20,0.10526315789473684,00:12.1903,98.047,9,official,source_indy_nxt_2025_6445_top_section_times_pdf
session_indy_nxt_2025_6445,2025 Grand Prix of Alabama,SF to SFT,0.025379,13.0,22,0.4285714285714286,00:00.6126,149.142,27,official,source_indy_nxt_2025_6445_top_section_times_pdf
session_indy_nxt_2025_6445,2025 Grand Prix of Alabama,I6T to I6,0.022917,15.0,20,0.26315789473684215,00:00.5271,156.519,28,official,source_indy_nxt_2025_6445_top_section_times_pdf
session_indy_nxt_2025_6445,2025 Grand Prix of Alabama,I7T to I7,0.018939,17.0,20,0.1578947368421053,00:00.5608,121.577,18,official,source_indy_nxt_2025_6445_top_section_times_pdf
session_indy_nxt_2025_6445,2025 Grand Prix of Alabama,PO to POC,0.098674,13.0,20,0.368421052631579,00:07.2171,49.22,0,official,source_indy_nxt_2025_6445_top_section_times_pdf
session_indy_nxt_2025_6445,2025 Grand Prix of Alabama,PO to SF,2.19147,15.0,20,0.26315789473684215,01:42.8504,76.706,0,official,source_indy_nxt_2025_6445_top_section_times_pdf
session_indy_nxt_2025_6445,2025 Grand Prix of Alabama,PO to I2,0.280871,12.0,20,0.42105263157894735,00:16.8127,60.141,0,official,source_indy_nxt_2025_6445_top_section_times_pdf
session_indy_nxt_2025_6445,2025 Grand Prix of Alabama,PO to Alt S/F,1.7284,17.0,20,0.1578947368421053,01:18.5761,79.187,0,official,source_indy_nxt_2025_6445_top_section_times_pdf
session_indy_nxt_2025_6445,2025 Grand Prix of Alabama,SF to Turn 7,1.03882,2.0,20,0.9473684210526316,00:33.7036,110.96,27,official,source_indy_nxt_2025_6445_top_section_times_pdf
session_indy_nxt_2025_6445,2025 Grand Prix of Alabama,Turn 7 to Turn 11,0.582573,18.0,20,0.10526315789473684,00:18.2421,114.968,28,official,source_indy_nxt_2025_6445_top_section_times_pdf
session_indy_nxt_2025_6445,2025 Grand Prix of Alabama,Turn 11 to SF,0.661929,8.0,20,0.631578947368421,00:21.4281,111.207,24,official,source_indy_nxt_2025_6445_top_section_times_pdf
session_indy_nxt_2025_6445,2025 Grand Prix of Alabama,Lap,2.3,15.0,20,0.26315789473684215,01:13.8441,112.128,27,official,source_indy_nxt_2025_6445_top_section_times_pdf
session_indy_nxt_2025_6446,2025 Grand Prix of St. Petersburg,Lap,1.8,15.0,21,0.30000000000000004,01:05.7839,98.504,40,official,source_indy_nxt_2025_6446_top_section_times_pdf
session_indy_nxt_2025_6446,2025 Grand Prix of St. Petersburg,FS-PO,0.130144,7.0,21,0.7,00:03.0633,152.946,41,official,source_indy_nxt_2025_6446_top_section_times_pdf
session_indy_nxt_2025_6446,2025 Grand Prix of St. Petersburg,Turn 1,0.147348,14.0,21,0.35,00:06.5503,80.981,39,official,source_indy_nxt_2025_6446_top_section_times_pdf
session_indy_nxt_2025_6446,2025 Grand Prix of St. Petersburg,Turns 2/3,0.244128,14.0,21,0.35,00:07.0848,124.049,40,official,source_indy_nxt_2025_6446_top_section_times_pdf
session_indy_nxt_2025_6446,2025 Grand Prix of St. Petersburg,Turn 4,0.125568,12.0,21,0.44999999999999996,00:05.0016,90.38,30,official,source_indy_nxt_2025_6446_top_section_times_pdf
session_indy_nxt_2025_6446,2025 Grand Prix of St. Petersburg,Turns 5-8,0.168939,2.0,21,0.95,00:08.5706,70.961,34,official,source_indy_nxt_2025_6446_top_section_times_pdf
session_indy_nxt_2025_6446,2025 Grand Prix of St. Petersburg,Turn 9,0.068182,13.0,21,0.4,00:03.8679,63.46,34,official,source_indy_nxt_2025_6446_top_section_times_pdf
session_indy_nxt_2025_6446,2025 Grand Prix of St. Petersburg,Turn 9a,0.246211,12.0,21,0.44999999999999996,00:07.0494,125.735,40,official,source_indy_nxt_2025_6446_top_section_times_pdf
session_indy_nxt_2025_6446,2025 Grand Prix of St. Petersburg,Turn 10,0.128409,15.0,21,0.30000000000000004,00:05.3393,86.579,39,official,source_indy_nxt_2025_6446_top_section_times_pdf
session_indy_nxt_2025_6446,2025 Grand Prix of St. Petersburg,Turns 11/12,0.176894,14.0,21,0.35,00:05.3314,119.447,38,official,source_indy_nxt_2025_6446_top_section_times_pdf
session_indy_nxt_2025_6446,2025 Grand Prix of St. Petersburg,Turns 13/14,0.199431,15.0,22,0.33333333333333337,00:08.9101,80.577,31,official,source_indy_nxt_2025_6446_top_section_times_pdf
session_indy_nxt_2025_6446,2025 Grand Prix of St. Petersburg,FS-PI,0.164773,14.0,21,0.35,00:04.4205,134.189,14,official,source_indy_nxt_2025_6446_top_section_times_pdf
session_indy_nxt_2025_6446,2025 Grand Prix of St. Petersburg,I3 to I4,0.294506,10.0,21,0.55,00:13.6602,77.614,30,official,source_indy_nxt_2025_6446_top_section_times_pdf
session_indy_nxt_2025_6446,2025 Grand Prix of St. Petersburg,I4 to I5,0.314393,13.0,21,0.4,00:10.9371,103.484,40,official,source_indy_nxt_2025_6446_top_section_times_pdf
session_indy_nxt_2025_6446,2025 Grand Prix of St. Petersburg,I5 to I6,0.305302,17.0,21,0.19999999999999996,00:10.7630,102.117,34,official,source_indy_nxt_2025_6446_top_section_times_pdf
session_indy_nxt_2025_6446,2025 Grand Prix of St. Petersburg,I3T to I3,0.022727,7.0,22,0.7142857142857143,00:00.5585,146.495,38,official,source_indy_nxt_2025_6446_top_section_times_pdf
session_indy_nxt_2025_6446,2025 Grand Prix of St. Petersburg,I5T to I5,0.022727,16.0,23,0.31818181818181823,00:00.5605,145.972,39,official,source_indy_nxt_2025_6446_top_section_times_pdf
session_indy_nxt_2025_6446,2025 Grand Prix of St. Petersburg,SFP to PO,0.130587,3.0,7,0.6666666666666667,00:14.5907,32.22,0,official,source_indy_nxt_2025_6446_top_section_times_pdf
session_indy_nxt_2025_6446,2025 Grand Prix of St. Petersburg,PO to SF,1.60246,17.0,21,0.19999999999999996,01:27.8051,65.701,0,official,source_indy_nxt_2025_6446_top_section_times_pdf
session_indy_nxt_2025_6446,2025 Grand Prix of St. Petersburg,PO to I2,0.079924,21.0,21,0.0,00:07.3632,39.076,0,official,source_indy_nxt_2025_6446_top_section_times_pdf
session_indy_nxt_2025_6446,2025 Grand Prix of St. Petersburg,PO to Alt S/F,1.23826,17.0,21,0.19999999999999996,01:10.3257,63.387,0,official,source_indy_nxt_2025_6446_top_section_times_pdf
session_indy_nxt_2025_6446,2025 Grand Prix of St. Petersburg,SF to I4,0.816126,13.0,21,0.4,00:30.5339,96.223,40,official,source_indy_nxt_2025_6446_top_section_times_pdf
session_indy_nxt_2025_6446,2025 Grand Prix of St. Petersburg,I4 to I6,0.619695,17.0,21,0.19999999999999996,00:21.7825,102.417,40,official,source_indy_nxt_2025_6446_top_section_times_pdf
session_indy_nxt_2025_6446,2025 Grand Prix of St. Petersburg,I6 to SF,0.364204,12.0,21,0.44999999999999996,00:13.3399,98.287,38,official,source_indy_nxt_2025_6446_top_section_times_pdf
session_indy_nxt_2025_6447,2025 Music City Grand Prix,Lap,1.33,5.0,18,0.7647058823529411,00:25.8454,185.255,4,official,source_indy_nxt_2025_6447_top_section_times_pdf
session_indy_nxt_2025_6447,2025 Music City Grand Prix,Turn 1 Entry,0.157386,7.0,18,0.6470588235294117,00:02.9759,190.393,4,official,source_indy_nxt_2025_6447_top_section_times_pdf
session_indy_nxt_2025_6447,2025 Music City Grand Prix,Turn 1 Exit,0.180491,7.0,18,0.6470588235294117,00:03.4176,190.124,56,official,source_indy_nxt_2025_6447_top_section_times_pdf
session_indy_nxt_2025_6447,2025 Music City Grand Prix,Turn 2 Entry,0.188446,1.0,18,1.0,00:03.6902,183.84,3,official,source_indy_nxt_2025_6447_top_section_times_pdf
session_indy_nxt_2025_6447,2025 Music City Grand Prix,BackStretch Entry,0.136174,1.0,18,1.0,00:02.6844,182.62,3,official,source_indy_nxt_2025_6447_top_section_times_pdf
session_indy_nxt_2025_6447,2025 Music City Grand Prix,BackStretch Exit,0.125189,1.0,18,1.0,00:02.4120,186.849,58,official,source_indy_nxt_2025_6447_top_section_times_pdf
session_indy_nxt_2025_6447,2025 Music City Grand Prix,Turn 3,0.200757,6.0,18,0.7058823529411764,00:03.8610,187.186,26,official,source_indy_nxt_2025_6447_top_section_times_pdf
session_indy_nxt_2025_6447,2025 Music City Grand Prix,Turn 4 Entry,0.183711,9.0,18,0.5294117647058824,00:03.6701,180.202,13,official,source_indy_nxt_2025_6447_top_section_times_pdf
session_indy_nxt_2025_6447,2025 Music City Grand Prix,Turn 4 Exit,0.152841,8.0,18,0.5882352941176471,00:02.9553,186.183,13,official,source_indy_nxt_2025_6447_top_section_times_pdf
session_indy_nxt_2025_6447,2025 Music City Grand Prix,T1 to T2,0.368938,1.0,18,1.0,00:07.1120,186.752,3,official,source_indy_nxt_2025_6447_top_section_times_pdf
session_indy_nxt_2025_6447,2025 Music City Grand Prix,T2 to T3,0.261362,1.0,18,1.0,00:05.1053,184.299,58,official,source_indy_nxt_2025_6447_top_section_times_pdf
session_indy_nxt_2025_6447,2025 Music City Grand Prix,T3 to T4,0.384469,12.0,18,0.3529411764705882,00:07.5909,182.335,19,official,source_indy_nxt_2025_6447_top_section_times_pdf
session_indy_nxt_2025_6447,2025 Music City Grand Prix,T2T to T2,0.023295,1.0,19,1.0,00:00.4645,180.543,3,official,source_indy_nxt_2025_6447_top_section_times_pdf
session_indy_nxt_2025_6447,2025 Music City Grand Prix,T3T to T3,0.022727,4.0,18,0.8235294117647058,00:00.4376,186.968,27,official,source_indy_nxt_2025_6447_top_section_times_pdf
session_indy_nxt_2025_6447,2025 Music City Grand Prix,PO to SF,1.0964,18.0,18,0.0,01:01.2307,64.462,0,official,source_indy_nxt_2025_6447_top_section_times_pdf
session_indy_nxt_2025_6447,2025 Music City Grand Prix,PO to BS,0.4339,12.0,18,0.3529411764705882,00:30.4378,51.319,0,official,source_indy_nxt_2025_6447_top_section_times_pdf
session_indy_nxt_2025_6447,2025 Music City Grand Prix,Lap,1.33,5.0,18,0.7647058823529411,00:25.8454,185.255,4,official,source_indy_nxt_2025_6447_top_section_times_pdf
session_indy_nxt_2025_6448,2025 INDY NXT by Firestone at the Milwaukee Mile,Lap,1.015,9.0,19,0.5555555555555556,00:25.1987,145.007,3,official,source_indy_nxt_2025_6448_top_section_times_pdf
session_indy_nxt_2025_6448,2025 INDY NXT by Firestone at the Milwaukee Mile,SF to T1,0.128029,6.0,18,0.7058823529411764,00:02.9006,158.9,7,official,source_indy_nxt_2025_6448_top_section_times_pdf
session_indy_nxt_2025_6448,2025 INDY NXT by Firestone at the Milwaukee Mile,T1 to SS1,0.126136,8.0,18,0.5882352941176471,00:03.2510,139.677,5,official,source_indy_nxt_2025_6448_top_section_times_pdf
session_indy_nxt_2025_6448,2025 INDY NXT by Firestone at the Milwaukee Mile,SS1 to T2,0.144885,5.0,18,0.7647058823529411,00:03.2954,158.277,2,official,source_indy_nxt_2025_6448_top_section_times_pdf
session_indy_nxt_2025_6448,2025 INDY NXT by Firestone at the Milwaukee Mile,T2 to BS,0.097348,7.0,18,0.6470588235294117,00:02.3507,149.084,2,official,source_indy_nxt_2025_6448_top_section_times_pdf
